Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
7,10,0,0,26.6974985437717,37.3082346318415,1594.6418924289,8,1,1,1.63092011545596,78.4992149133693
6,23,3,1,25.0622775955997,39.1464778509386,1422.75239100403,3,1,1,12.067326347077,64.5643884365117
9,7,5,0,26.1387350124659,37.7307443834485,1081.8144545891,0,0,1,7.56083742431481,71.4301987236133
9,17,5,0,22.9330692293476,45.6971264840612,1653.31056542036,5,1,1,6.55704227810883,77.3642124454165
10,17,2,0,23.0152157359686,48.9981577117915,1999.982252,1,0,0,3.96607458042736,76.9022717990467
10,10,1,0,20.007565,34.3563510731101,1169.92201753192,5,0,1,28.2692525869171,74.8870694346644
11,6,4,1,23.8234039760269,56.8782072569432,1354.76713077557,8,1,0,6.28792481291998,77.5199995767509
5,20,6,1,28.4338863709153,30.015975,1123.76990147219,1,1,1,29.965327,75.4683028165168
4,13,4,1,24.3340293482434,49.3065762339279,1660.51900422823,2,0,0,29.965327,62.9423756522472
10,9,3,0,29.9458560499323,37.2480820832413,1906.22245084882,0,1,1,11.9009204380729,84.7320715883638
3,18,6,1,29.0277426543398,44.4404947776006,1000.512661,5,0,1,0.006642,83.4120080744336
7,13,0,0,20.54615375827,35.6499424363523,1422.69052907719,1,1,1,23.3258630877774,66.822680372509
7,3,6,1,20.8794263987452,46.8592369655201,1096.20722739376,7,0,1,21.3211566665371,66.4391787118701
6,11,3,0,27.476705242167,32.8599025262553,1000.512661,5,0,0,10.8810034461938,77.9613337387975
9,1,4,1,20.007565,51.8453403942455,1406.37901149417,8,1,1,29.965327,72.6520294544194
1,3,2,0,22.7655390907779,41.4167749340782,1663.85546172245,0,0,1,1.11814621852854,69.0735949882009
7,5,4,0,24.2777136041904,48.545467943404,1767.3109223824,5,1,0,16.6777722927265,69.304750381265
8,21,2,0,27.2251054244381,40.859416757609,1277.46557857711,2,1,0,28.4131604161052,75.8218356672874
1,8,1,0,28.253687926194,53.1413316505383,1940.89881928138,0,0,1,13.7432380871564,86.8530789242968
1,4,5,0,21.9681775977617,50.3789300213392,1709.39054446407,8,1,0,2.93831598124971,71.0483702427303
8,9,1,1,21.7136356094026,53.1978143325173,1145.3507895141,5,0,1,8.0060042135016,75.2959797362359
4,23,3,1,22.3909670618141,52.0742321458103,1621.28848873232,9,1,0,2.84870894807159,68.3479944797448
2,9,0,1,21.426270212219,30.2317886617269,1942.9796916642,8,0,0,16.0398554978146,76.6842838331738
8,12,4,0,20.007565,56.9919508539247,1861.01326034419,2,1,0,5.47599577238854,72.185983419129
10,18,6,1,24.5028154726595,41.6680093865494,1265.73013293327,0,0,1,17.1462594544004,78.4573632628513
1,16,6,0,28.4955292507369,48.8664894381971,1065.8884453083,2,1,1,0.290850801804233,75.9607320996349
1,18,6,1,27.4031546786966,33.0316026259628,1237.34599235201,5,0,0,14.199556858811,72.3960115782119
1,9,5,1,21.4911105613044,39.4888122165967,1312.01535442169,3,1,0,18.422067594203,66.6319405473475
8,1,1,0,27.9365437152837,39.7214192283393,1504.94492802744,9,0,0,10.9063920137841,81.7446906910513
4,7,3,0,22.0329729859224,35.4985126363206,1823.86092341369,2,0,1,12.765880503035,71.9375897828544
12,22,3,0,25.7943005188025,42.9724265753232,1331.68418489415,0,1,1,24.4425509349613,80.0860695335611
10,0,6,0,27.1627032780387,54.3253363931677,1314.64444756236,4,1,0,14.027334406078,83.9621818724539
7,20,6,1,29.998671,36.5567422863187,1248.72846245591,1,1,1,2.96674211693579,76.001936652684
12,13,3,0,25.9619172050064,41.1695864818618,1312.98017005227,5,1,0,23.302885539717,79.3042487556749
5,15,3,0,20.007565,30.015975,1038.80220436043,2,0,1,7.9303184800423,70.4331384440717
2,9,5,0,21.2120286729941,53.0854165415001,1959.69836725007,1,0,0,15.4577820420941,58.2420960201311
6,16,6,0,29.998671,42.8011522835737,1806.65900965806,8,0,1,20.3237054794292,87.8118903572033
10,23,2,0,23.4838823604287,39.1221713815807,1507.08748784545,6,0,0,29.965327,70.7626542362171
8,10,2,0,22.23718205709,44.686907416841,1411.06956183139,5,0,0,14.8444769426417,68.8570545741288
10,12,2,1,23.4159059285936,57.7479042168772,1791.18624948784,8,1,1,25.6872367518518,85.331136453543
6,21,4,1,24.9238329546292,42.0117236721027,1842.07032715088,8,0,0,18.0681371736286,77.2687840080467
11,22,2,1,26.4819608742052,42.2973603560908,1481.07202835806,4,0,0,15.8954452894827,75.1277893862369
3,5,4,0,22.9877278015032,44.7569178191468,1342.34233544534,8,0,1,4.47283663468828,81.9271977163772
10,9,5,0,29.998671,37.5390803491737,1691.67567719372,8,0,0,14.0986632094721,87.1071853871769
9,23,2,0,24.2477504286344,52.2370398206745,1776.93666737058,7,1,1,5.89135104580176,86.9157118050854
7,21,4,0,29.998671,37.3558813368823,1612.08055186636,4,0,0,25.9783568357395,83.921487779076
10,12,3,0,26.3671212245414,30.015975,1251.89054212481,3,0,1,9.73313291252874,85.5334827821203
4,1,1,1,23.3503619798904,56.782326837868,1351.08331319686,6,1,1,21.1523890802303,67.0323088066251
6,17,5,1,24.5711616461423,43.0355436916488,1658.33020970568,3,1,0,13.3745470555431,76.1632569061652
9,0,4,0,23.5579164912417,40.5238769645648,1263.04774294981,2,0,1,0.006642,69.0507562345573
12,5,6,0,22.9097206781579,33.4702325091476,1863.22260872978,2,1,0,1.24338584654328,86.6212307517652
4,7,2,0,20.007565,51.249872174718,1340.43296132407,2,1,0,25.5818829600878,73.3448839904331
2,11,2,1,25.3479001240692,32.9393553927855,1806.37649246825,4,1,1,15.3900434854667,79.1958522448667
9,11,6,1,29.998671,57.9614883815482,1906.97425435198,3,0,0,10.9250189664198,81.2857519494494
2,7,1,0,21.7614010907956,32.8555026438842,1521.87037357526,2,1,1,16.4502000119517,73.5526863309347
11,9,3,0,24.1113082358083,51.5162471372558,1445.03336127663,1,1,1,23.3204525830981,79.4956826819157
1,23,0,1,25.2927931356406,56.5783932477271,1863.03798037324,9,1,1,9.64591620001093,78.5163775383639
7,7,5,1,23.5741045203835,52.1852449726641,1135.0805602904,7,0,0,9.74422195541037,81.2058243764412
8,7,2,0,22.6622490077111,43.4575522028659,1000.512661,8,1,1,26.2592138588592,63.0697803471954
3,8,2,0,24.8292233791182,45.8725705245373,1089.35704240993,9,1,1,19.0823531487611,99.20112
3,12,0,0,22.9052185032557,42.5540207575402,1850.06863710772,5,0,1,19.8854285398075,68.4900060045399
7,4,0,0,29.8769267550636,33.5250810344611,1344.7414897785,5,1,0,7.05810986775374,70.2227833595971
4,7,2,0,29.998671,38.3853195425299,1952.39351095658,5,1,0,10.3278295919859,94.0337412385399
6,19,1,0,20.007565,45.2477491314838,1758.39128455769,2,1,1,28.2411473440185,67.5797697696565
9,19,6,0,26.5350627390427,48.7763688702323,1180.05133798656,4,0,1,5.50333123985635,83.6086783985759
8,18,2,0,25.5898208569513,43.6244493227384,1472.35411684882,9,0,1,0.006642,78.2046857660817
12,1,1,0,29.998671,30.015975,1682.55915510829,3,1,1,22.0434765993706,91.3159809663779
5,11,4,0,28.3389485583049,50.5308533133441,1675.54398901715,9,0,1,19.6692459446561,83.3286438879471
11,7,3,1,28.9865806223361,36.7365414775768,1000.512661,4,0,1,16.2011218405633,81.7539312493395
12,21,6,1,21.1855655033337,32.0412351748228,1186.06928381944,9,1,0,11.4069994019865,74.7808943081286
4,14,4,1,23.522118923262,50.6158091895603,1000.512661,3,1,1,0.006642,81.9597358843639
6,21,4,1,23.062432109797,36.120406575372,1900.53874248761,6,1,0,12.2473893445114,70.8860872729285
6,14,4,0,20.007565,30.5554270999093,1345.8008481353,7,1,1,16.7265655266107,79.3990124972968
7,23,1,0,21.9728615472086,45.3909748286681,1685.14903781828,7,1,0,29.157327599955,74.8521831722954
12,11,4,1,25.0482809701994,43.0057493973482,1215.88318700336,6,1,0,21.6751558671348,60.7276649120252
8,17,0,1,29.5283365625409,58.0359510731787,1181.65328420472,8,1,1,6.50523025169191,93.2090171432792
5,3,2,0,24.1624088852771,49.9992241047973,1999.982252,1,0,1,13.9751020976993,71.4820158243839
8,10,1,1,29.998671,38.023508549514,1070.2140474355,5,1,0,0.006642,89.5852870497442
12,2,6,1,21.9854872329861,36.0934368459718,1721.01554496004,4,0,0,11.5406407420642,59.7125740585908
10,22,2,0,20.8438899627771,38.6094456589681,1609.40777327497,9,0,0,20.9174801528673,67.8689457429317
8,21,2,0,21.1963156417577,54.0564130797829,1627.41301029038,5,1,0,12.1683418325396,86.1299228627627
7,21,2,1,20.007565,31.4118041479206,1079.2317300359,3,0,0,15.1379690204778,62.6539947266854
9,13,5,0,22.9935876550575,42.8824475997071,1654.71429269449,5,1,0,20.4139405248639,67.9628595219525
4,22,4,0,20.5469137723824,54.4194284548435,1771.58766020726,1,0,1,7.24106528641113,72.4469153533324
11,8,1,1,20.2176419412315,33.2309885376458,1623.22120727208,9,0,1,2.73138465036701,81.8384444806738
8,17,0,0,26.7985816572497,58.0939994896208,1231.44879958266,5,0,0,16.9856348527914,83.4383828029699
6,18,1,1,27.723610297078,59.969085,1898.44689532765,7,1,0,27.6191773540458,72.0627530688768
1,4,5,0,20.2676398560939,58.9216379908171,1086.86152757579,5,1,1,17.8382452847605,71.2211870742631
4,22,4,1,23.5457449518066,54.576707024823,1299.3785554146,1,0,1,15.1593986013825,71.1246589014867
10,19,6,0,23.5655478758008,31.6619576994933,1720.09398568946,8,1,0,11.1319043547211,59.5454177054
8,3,0,1,22.162448867795,35.3523221377982,1109.86981694641,1,0,1,9.91667915645385,67.7285012793
11,17,4,0,29.998671,59.969085,1611.92119844169,1,0,1,12.3854311857122,94.4967569589847
9,15,2,1,20.007565,46.5538272247941,1575.61840980665,1,1,0,18.2601949765553,67.450749635243
1,7,1,0,21.3227702784063,42.4984518017161,1901.62942049444,6,0,0,0.114067134727567,58.0970099550093
7,12,3,1,21.1047181471731,33.0274148253963,1319.50969747008,6,1,0,13.3282370582029,84.7824772621865
1,8,2,0,29.4592401075022,48.6116636518438,1584.00894030249,8,1,1,15.4927574805625,81.3908027063377
3,19,1,1,22.7942640286487,38.1433230129945,1321.90069221655,2,1,1,27.7866167374547,69.374385999488
4,0,0,0,29.998671,56.9161611565281,1476.48158805855,2,0,1,29.6588993578715,77.3762384040351
3,6,6,1,24.7927356097776,39.2824975007947,1415.41777536741,5,1,1,7.60974748784122,60.8881599082724
5,20,6,0,24.9629520170051,34.6729858930441,1134.08894985442,8,1,1,23.3714144711507,81.7383888415557
3,2,5,1,20.007565,30.015975,1532.11042428634,2,0,0,27.1816663926881,70.4996905629488
7,21,2,1,26.7697559915222,44.0832259273813,1919.51608902435,2,0,0,12.565477171612,79.0446853073202
1,20,6,1,22.6761772236847,47.260949465628,1038.25482246517,6,0,0,20.9663038273888,73.2522162580531
1,20,1,1,25.1540235783446,37.5934890957611,1869.59854832596,6,0,1,5.17660038684295,79.4313634111608
12,4,5,0,26.7919432496349,48.6798328931109,1330.99409315113,8,1,1,25.5168779895165,86.8474291081706
9,11,2,1,29.1197328730134,59.969085,1844.01799292523,9,1,0,13.9865229012536,76.4839871966838
2,14,0,0,28.9283867189451,41.1028925110002,1652.32815125636,9,0,0,27.9153184818284,88.2056627410971
1,23,6,1,27.3084216664243,58.567435631164,1239.62028012396,8,0,1,22.2109651739015,81.1909378258033
12,7,2,0,28.5000649662827,37.6251213992709,1601.68561856214,5,1,1,8.69825234830334,81.2921006265792
12,5,1,1,28.1965336049149,39.0871767933606,1960.62867703803,2,1,0,26.9162634937291,73.4144645879575
1,11,4,1,24.9282493096835,31.6177571605268,1203.25901538857,0,0,0,9.40050569511912,78.675004964666
11,11,0,0,23.7929028156086,33.0556376970379,1995.07160585081,4,1,1,20.5468630054944,84.7905839492127
11,23,6,0,29.998671,55.5582941172336,1357.00806597729,2,0,0,15.5640429881591,76.5094757207933
10,0,6,1,25.7623266239692,59.969085,1999.982252,4,0,0,26.8734590552129,80.7994819993101
2,7,0,0,21.9902137273211,58.5018195459424,1352.48967642512,6,0,0,6.28006368724192,64.9030778155875
2,12,3,1,22.3684359118584,38.0666318923886,1244.27776793927,6,1,1,29.3630870755851,75.538565910795
1,4,2,0,23.097359255052,51.4014213436127,1094.13035869811,9,1,0,3.07196921571663,70.8117324679331
8,5,4,0,23.814016725181,51.5519136515392,1227.10785115092,2,0,0,16.5793720298533,76.8053043144554
8,8,4,0,24.397338885743,47.7400083121629,1385.76549471103,3,0,1,16.7914225356639,70.760104937499
7,14,4,1,21.4277298583209,49.5325091901009,1893.34542167022,8,1,0,13.1567600588901,72.1521669673645
6,7,2,1,22.2754929634547,59.4765625709237,1807.82315149509,0,0,0,20.8678663623483,56.5869432499069
10,18,1,1,20.1303067980129,32.4234595177465,1770.1161457394,5,1,0,21.3165062775517,65.8557706295135
4,23,0,0,20.3742395837855,59.969085,1293.5188052173,0,1,0,24.3946767959893,68.2244319651594
3,16,2,0,23.7748124200698,43.1721628406837,1760.68965556664,9,1,1,13.293977861797,71.1934231633084
8,16,3,1,22.7008558701021,37.0137128635466,1947.47927010747,8,0,1,7.92876243982057,85.3091000399362
1,22,1,0,29.8959945463473,39.3369889780776,1708.95686522979,5,0,1,29.9653273377733,76.0803476282926
9,1,5,0,26.4080583696723,30.015975,1632.37249788519,8,0,1,4.92814719017802,72.2781448222828
9,12,2,1,24.2745858100293,59.969085,1199.68569704087,2,1,0,10.1306878192444,73.7145075804856
10,14,1,1,21.3765469862164,32.098171843584,1557.71640957158,4,1,1,20.9912750058732,75.6217031301176
2,13,2,1,27.5106612489924,32.4206723729723,1395.75582883219,0,1,1,12.3694092042649,82.9734233409056
5,13,1,0,25.019815972404,47.310532438031,1518.92958011033,6,0,1,7.40998580535878,53.263278
7,15,6,1,29.4263470401513,51.8374921510823,1073.42166342018,7,1,1,16.320521676908,85.2286412789596
3,4,5,1,24.3054767829982,44.2629239651755,1732.16967988434,2,0,1,27.6279171392313,60.4894688654801
2,11,4,0,28.0184386181363,31.6070044994308,1848.97247785884,7,0,0,22.5892811035354,87.4083097523878
7,2,1,0,23.3272494434704,38.069449627241,1539.81634663141,4,1,0,12.6730804012216,69.6921845391896
11,5,3,0,26.7496640110864,49.5086795151447,1703.20120979902,3,1,1,11.5074962497975,82.6381340243998
10,17,2,0,22.0737381538929,55.8735444126533,1306.3133315398,9,0,0,0.006642,70.2971204408314
6,14,3,1,20.8272944007676,37.28564002963,1378.9762651147,3,1,0,17.6246227094052,85.3288097688386
10,4,1,1,23.0759305759658,51.582157971361,1653.68392391898,2,1,1,15.1394990864869,71.6133635644156
10,18,0,1,26.2483196442738,47.5404234178157,1335.59816113193,9,0,1,19.9553977989503,70.246152440549
7,21,6,1,26.1049988251894,50.5145061266676,1241.77296770365,9,0,0,29.965327,87.7809921602131
1,20,2,0,23.9009469734047,56.6315607482659,1105.11007397434,9,0,0,13.6072488639364,77.9318964952788
6,9,0,1,21.5559752970727,43.8837087041603,1640.13643675464,7,1,1,6.76311957621112,79.209496314393
5,20,2,0,21.7991265723137,59.969085,1404.40290422145,8,0,0,13.7826998535814,64.7627193342997
1,9,3,1,27.7717099236006,46.4258265392114,1110.94811263978,2,0,1,10.2657278953497,82.7335761448465
7,11,2,0,28.4808170904445,59.969085,1495.92749623353,7,0,0,9.32550629148208,74.6709442983118
11,1,3,1,28.3078475343766,30.139486771648,1619.32227086706,2,0,1,14.6582820916775,80.7775791856255
8,1,3,1,29.998671,50.9411118747892,1117.68391351294,5,1,1,19.3674467545465,95.5876005760629
2,16,6,1,23.2676120836687,57.2826036983934,1238.53594677616,3,1,0,9.54688551987871,73.0904401535243
10,3,0,0,22.1747952143355,37.5152437137716,1266.98813060338,9,0,0,17.9617075043358,75.801577621422
4,0,0,0,28.1160925480583,45.0829168167739,1274.00547523738,1,1,1,7.93901615984681,73.2719024664367
6,11,6,1,29.4684065493677,32.0701578672208,1133.02335652345,9,1,1,14.3597494999578,80.5364931832601
1,10,0,0,29.820503575581,37.0324497000773,1657.7646372671,6,0,1,28.8356205553546,85.1207284320708
8,16,1,0,24.1519800119805,46.6162029244726,1408.68629719838,5,0,0,27.9565056441143,81.5283521495298
4,2,4,1,20.5768197132453,40.3807654939483,1393.42316758386,9,1,1,4.8939141803463,72.7440609180293
7,23,1,0,25.80069058466,44.6834472362932,1903.27743886503,0,1,1,24.5120810449116,70.5971910811889
12,11,6,0,25.1885990106517,30.015975,1531.18070339064,4,1,1,0.685119743601719,65.7230218907987
10,21,5,1,24.5057937181575,37.0836518417647,1660.09895257056,2,0,1,7.72641060122056,70.4510447033881
7,7,3,0,24.0730228925702,59.969085,1299.27137410241,3,1,0,17.5160471491316,74.975708112178
5,22,6,0,24.1108905792892,41.7819498931833,1712.26135784049,2,1,1,19.5490500089381,73.7660427638435
1,17,1,1,25.8238894487515,39.3067974918081,1672.25856034548,9,0,1,26.7186542872054,75.4651484467666
5,9,5,1,22.3113889158262,49.5620851471083,1470.62074419638,6,1,1,22.5362267109478,79.3508058170942
5,12,3,0,25.8292051787201,36.7151378253174,1110.2030099822,3,0,1,20.5060241675292,66.4419511907876
1,7,4,0,27.5528450822824,34.5381823047278,1073.06616586161,3,0,0,17.6005707135866,74.1180953231692
8,3,1,0,23.7876357270744,48.6563652850185,1999.982252,7,0,0,23.2930939123846,77.7611284435698
8,2,5,1,26.789032393612,49.7506023199477,1770.26430666644,2,1,1,27.4217294055084,83.7855397622092
12,14,2,1,24.5504822069552,49.5766838313006,1088.18255450226,7,0,1,22.7683618642094,78.8134215607483
7,13,5,0,24.9659055712903,59.969085,1638.1249474951,9,0,0,5.15294523084204,70.3548324928472
2,20,4,0,28.7810316130399,36.2983092981887,1153.79305288551,1,0,1,25.6128022028252,79.6637787076188
6,6,5,1,21.5535056030977,33.175267268103,1789.49829873249,2,0,0,14.6364669939636,63.5507890144938
1,22,2,0,25.7153618126434,57.6443417840009,1623.78267730416,5,1,1,26.9395773916685,76.1943826514252
3,13,5,0,20.007565,51.914167755402,1675.16287247348,1,1,1,17.7595450493487,70.2580755041468
1,3,3,0,29.9925802718511,48.8872185972713,1626.00033359317,8,0,0,24.1019727769159,85.8951563612085
12,21,5,0,29.998671,43.551744610195,1731.07207987289,0,0,0,0.006642,85.9461294918979
1,6,6,1,21.7719105167725,47.2191818051256,1176.21019018593,3,1,1,7.60131909544905,69.7890281268496
11,13,2,1,22.2603971877893,55.3178860632262,1265.26756207579,9,1,0,3.9223800552829,72.7555073777249
1,13,4,0,29.6721129967827,56.543906950371,1196.24114376519,8,0,1,2.50544049783528,80.4870355623598
9,17,0,1,25.873206907113,49.5452684125214,1118.93010791864,1,1,0,0.006642,63.9649691755298
12,3,1,0,24.4950511887916,41.7101182157856,1197.69374517186,9,0,1,18.1313561154261,77.309212357732
3,7,1,0,20.8279527911407,55.6447570332215,1497.54748165312,8,0,1,19.3308675989193,70.1798060630032
6,4,6,0,24.535352659748,45.5489226021692,1768.55345160482,3,0,1,29.965327,81.628268146084
12,1,2,1,26.298721467925,44.5547978796073,1654.87917644362,6,0,1,21.3146977723672,64.5443147052518
3,5,2,1,26.7535370558854,48.909769269814,1204.55548792735,4,1,1,1.97929774521321,72.9722304981061
6,4,4,0,29.2413414424169,59.3713138808366,1490.51138437524,4,1,0,2.46091884796894,75.6357594316366
6,10,5,0,20.007565,57.3809829987764,1168.82296454174,2,0,0,3.54977695003699,69.157534910272
3,23,2,1,22.1071541677012,34.0543855925137,1439.96729974135,3,0,0,9.27987774027089,69.286361838791
1,16,2,0,29.3255759287871,56.9541735670181,1620.86178113562,0,1,1,15.4539994729738,89.4982076601557
8,5,3,1,26.407307908095,59.1242896478178,1642.6282576451,5,1,0,1.58617676913829,83.0353030060574
12,11,1,0,28.3806868827203,39.2477898234122,1426.20686814222,5,0,1,4.40233606778824,83.4319601132072
2,23,4,1,25.1916916712851,47.5194383063925,1192.60402755436,2,0,0,24.8538242524403,71.4822901665263
8,4,5,0,28.4514696556128,34.909887879385,1773.9665062059,0,0,1,9.82695998221518,75.0387415176943
12,5,2,1,20.5323532508873,49.9601231336738,1178.83517930884,6,1,0,9.4127861988684,67.8981510044115
2,23,6,1,28.7481163455927,48.8880288724696,1999.98225213163,6,0,0,13.3133828166962,76.767502731885
1,9,1,1,21.3018444037651,43.8944118011476,1157.24005780559,2,1,0,21.2262462366775,70.3808262145805
8,18,0,1,26.7652260716829,39.0612897771145,1380.43995886402,9,1,0,29.965327,81.1705517638173
6,8,2,1,27.219099068494,46.4847883585196,1932.52641188665,5,1,1,12.5791283378083,92.045231222862
1,10,1,1,24.0823109914821,45.6983598443619,1122.18531221577,3,0,0,24.0839099892344,69.1061892669459
9,9,5,1,29.998671,36.0995901486935,1319.29865163558,0,1,0,3.19303951139192,76.8976652022216
4,6,1,0,28.0146349926494,33.7378651915843,1889.70662908712,2,1,1,0.574522319544094,87.1153190975338
3,0,0,0,22.2616987406455,42.5144078681523,1556.07344587839,9,1,0,18.1609756599452,75.7896324616896
